,row_id,predictions
617,89815,3.654550548817716
618,89816,3.3522749660735536
619,89817,3.147937175947155
620,89818,3.525799395118925
621,89819,3.9004881109283067
622,89820,3.7476201204862334
623,89821,3.2135423114051607
624,89822,3.3775943314043775
625,89823,3.411647502409572
626,89824,3.0569148481895416
627,89825,3.8087289514003073
628,89826,3.779213156017105
629,89827,3.779213156017105
630,89828,3.9121236712308245
631,89829,3.828385242724689
632,89830,3.3063079869604377
633,89831,3.8967991455493634
634,89832,3.779213156017105
635,89833,3.4775225160424412
636,89834,3.9617159655463534
637,89835,3.6968433624466535
638,89836,3.1496845142291257
639,89837,3.6794266954899344
640,89838,3.1702920990730705
641,89839,3.82966873107828
642,89840,3.6907532184644682
643,89841,3.8198493804427898
644,89842,3.1780808779144416
645,89843,3.7974979427383686
646,89844,3.2767928805727125
647,89845,3.8197622722597173
648,89846,3.9539508164744315
649,89847,3.2470451085857923
650,89848,3.6915562981707057
651,89849,3.6659818108983537
652,89850,3.956097458399102
653,89851,3.120041745202275
654,89852,3.488705973414348
655,89853,3.9672028387791847
656,89854,3.1351599495173894
657,89855,3.8437749584609073
658,89856,3.425776765894549
659,89857,3.8609903573959476
660,89858,3.6746071900844006
661,89859,3.170207717764891
662,89860,3.878983305489925
663,89861,3.8934410788984226
664,89862,3.9038676840075555
665,89863,3.8317758944594362
666,89864,3.245863894786524
667,89865,3.828385242724689
668,89866,3.9539508164744315
669,89867,3.813819184982206
670,89868,3.779213156017105
671,89869,3.920487880410123
672,89870,3.2198618898454354
673,89871,3.92721819601251
674,89872,3.8376076274495903
675,89873,3.1699550176186753
676,89874,3.9442579551746944
677,89875,3.79271610085711
678,89876,3.148285191838002
679,89877,3.823291343680827
680,89878,3.5544837981015127
681,89879,3.9876904939299735
682,89880,3.1677523362690874
683,89881,3.3775943314043775
684,89882,3.4616599316660666
685,89883,3.1496845142291257
686,89884,3.8060145919187187
687,89885,3.877245526759
688,89886,3.857111471564163
689,89887,3.756242486283539
690,89888,3.1279381966570354
691,89889,3.1397394862695056
692,89890,3.8450890496256767
693,89891,3.8721891295586626
694,89892,3.658737729578942
695,89893,3.828385242724689
696,89894,3.906658575441142
697,89895,3.4176898374203044
698,89896,3.883139036597308
699,89897,3.2541259927772503
700,89898,3.189840862070958
701,89899,3.8514424159736613
702,89900,3.864015595264006
703,89901,3.9089423963120438
704,89902,3.48687326513535
705,89903,3.8835415282864356
706,89904,3.9071766086025805
707,89905,3.8019769667307197
708,89906,3.823291343680827
709,89907,3.735777902234747
710,89908,3.486500666860065
711,89909,3.5542184709263873
712,89910,3.2470451085857923
713,89911,3.3947852359112254
714,89912,3.810424293934527
715,89913,3.1121685850527245
716,89914,3.9105763410207968
717,89915,3.805085639097304
718,89916,3.8362454132968655
719,89917,3.1453012104362172
720,89918,3.877349360781172
721,89919,3.1907285772374108
722,89920,3.9275232001427254
723,89921,3.851901246617896
724,89922,3.44619163906234
725,89923,3.441723752464814
726,89924,3.8376076274495903
727,89925,3.488901152714847
728,89926,3.1518534315012174
729,89927,3.48687326513535
730,89928,3.286809513464017
731,89929,3.92721819601251
732,89930,3.765292308140837
733,89931,3.5544837981015127
734,89932,3.124589030507067
735,89933,3.9539508164744315
736,89934,3.336366246268147
737,89935,3.1453012104362172
738,89936,3.255776932420136
739,89937,3.2086811760780685
740,89938,3.895930164611854
741,89939,3.832693220416962
742,89940,3.92721819601251
743,89941,3.657801332134036
744,89942,3.6746071900844006
745,89943,3.186885217978874
746,89944,3.8795930109654564
747,89945,3.172182503122751
748,89946,3.82966873107828
749,89947,3.593319185353464
750,89948,3.189109872397564
751,89949,3.810424293934527
752,89950,3.1890939971564136
753,89951,3.9571859461109766
754,89952,3.170207717764891
755,89953,3.7214616812997954
756,89954,3.815609058117213
757,89955,3.2443969121094707
758,89956,3.9228056840891425
759,89957,3.2697338120449726
760,89958,3.3333033524172557
761,89959,3.160747011367681
762,89960,3.082895554786814
763,89961,3.831398173849018
764,89962,3.204089793007469
765,89963,3.608595048321536
766,89964,3.6794266954899344
767,89965,3.813819184982206
768,89966,3.7972836201652247
769,89967,3.647164105147516
770,89968,3.1780808779144416
771,89969,3.6197984973622876
772,89970,3.828385242724689
773,89971,3.7449773910953126
774,89972,3.193954766396975
775,89973,3.8967991455493634
776,89974,3.8450890496256767
777,89975,3.1565016104047157
778,89976,3.236921417748655
779,89977,3.9275232001427254
780,89978,3.6416587157244433
781,89979,3.2630684698151193
782,89980,3.6252715494515146
783,89981,3.925592910580105
784,89982,3.8425501904160613
785,89983,3.4840455828426804
786,89984,3.8907663137685367
787,89985,3.9960962275681875
788,89986,3.1134348559190888
789,89987,3.8795930109654564
790,89988,3.43251249049642
791,89989,3.9350116078234136
792,89990,3.788659797619403
793,89991,3.8362454132968655
794,89992,3.8376076274495903
795,89993,3.9320811464591783
796,89994,3.931933211109491
797,89995,3.488901152714847
798,89996,3.9854860403109247
799,89997,3.8317758944594362
800,89998,3.1953738165071544
801,89999,3.157500961625542
802,90000,3.9617159655463534
803,90001,3.783748085733653
804,90002,3.851901246617896
805,90003,3.5315540828627707
806,90004,3.120260395970346
807,90005,3.9089423963120438
808,90006,3.7993586423150623
809,90007,3.803227365427756
810,90008,3.2331483892403665
811,90009,3.925592910580105
812,90010,3.8362454132968655
813,90011,3.94517528113222
814,90012,3.810424293934527
815,90013,3.8060145919187187
816,90014,3.1015242628256767
817,90015,3.336366246268147
818,90016,3.8317758944594362
819,90017,3.8659742682427107
820,90018,3.9195883404127874
821,90019,3.925592910580105
822,90020,3.8425501904160613
823,90021,3.6861435843485877
824,90022,3.1907285772374108
825,90023,3.8721891295586626
826,90024,3.2307289439196247
827,90025,3.8535469844053347
828,90026,3.9317999395032492
829,90027,3.1351599495173894
830,90028,3.4514524498184005
831,90029,3.857111471564163
832,90030,3.570463938664634
833,90031,3.9960962275681875
834,90032,3.642785487528895
835,90033,3.45830598770845
836,90034,3.8118271621496644
837,90035,3.8825308973998993
838,90036,3.190246629356935
839,90037,3.943716706761696
840,90038,3.1397394862695056
841,90039,3.6915562981707057
842,90040,3.103566913986518
843,90041,3.9089423963120438
844,90042,3.9004881109283067
845,90043,3.360113585692228
846,90044,3.2697338120449726
847,90045,3.2198618898454354
848,90046,3.8118271621496644
849,90047,3.8109098361921387
850,90048,3.689968781905749
851,90049,3.875367993991779
852,90050,3.2054208298853193
853,90051,3.6935559589749114
854,90052,3.8967991455493634
855,90053,3.779213156017105
856,90054,3.788659797619403
857,90055,3.786052611503286
858,90056,3.8956251604816385
859,90057,3.851901246617896
860,90058,3.598571150612028
861,90059,3.1279381966570354
862,90060,3.3063079869604377
863,90061,3.1520514469320453
864,90062,3.3177434787155073
865,90063,3.1134348559190888
866,90064,3.832693220416962
867,90065,3.1535458556504063
868,90066,3.874143225946933
869,90067,3.781924445213697
870,90068,3.909581154726276
871,90069,3.8362454132968655
872,90070,3.7916983081499556
873,90071,3.113161249580233
874,90072,3.082895554786814
875,90073,3.810424293934527
876,90074,3.4176898374203044
877,90075,3.1701783706336064
878,90076,3.92721819601251
879,90077,3.931933211109491
880,90078,3.8435149508633972
881,90079,3.855328522834067
882,90080,3.0017460911605722
883,90081,3.9876904939299735
884,90082,3.864015595264006
885,90083,3.5106880245954732
886,90084,3.943716706761696
887,90085,3.9089423963120438
888,90086,3.840596094027791
889,90087,3.9228056840891425
890,90088,3.9228056840891425
891,90089,3.954868142431957
892,90090,3.673978568791929
893,90091,3.934868372950141
894,90092,3.8146917321596874
895,90093,3.9350116078234136
896,90094,3.1073628915532714
897,90095,3.7916983081499556
898,90096,3.7590049999745037
899,90097,3.190079494705606
900,90098,3.8609903573959476
901,90099,3.8514424159736613
902,90100,3.131283456000994
903,90101,3.2467051482667832
904,90102,3.2198618898454354
905,90103,3.8118271621496644
906,90104,3.172182503122751
907,90105,3.412249729847248
908,90106,3.92721819601251
909,90107,3.1738277943544477
910,90108,3.8292685505608133
911,90109,3.4062543456652348
912,90110,3.283086195434819
913,90111,3.7714645851793134
914,90112,3.7775653641437525
915,90113,3.4558316693274738
916,90114,3.448997365801016
917,90115,3.5386152796886425
918,90116,3.8609903573959476
919,90117,3.2720014289181467
920,90118,3.6466499793724725
921,90119,3.176894245967089
922,90120,3.883139036597308
923,90121,3.9876904939299735
924,90122,3.885193856801601
925,90123,3.216720531973833
926,90124,3.2541259927772503
927,90125,3.8721891295586626
928,90126,3.1351599495173894
929,90127,3.7708476235510235
930,90128,3.731891579488318
931,90129,3.9533102319081395
932,90130,3.938769644133452
933,90131,3.2990496107078475
934,90132,3.194612853444734
935,90133,3.954868142431957
936,90134,3.0943310465418836
937,90135,3.9301936932642794
938,90136,3.828385242724689
939,90137,3.851901246617896
940,90138,3.131283456000994
941,90139,3.7972836201652247
942,90140,3.9571859461109766
943,90141,3.4497581606755676
944,90142,3.186433894303287
945,90143,3.2696049384354215
946,90144,3.9571859461109766
947,90145,3.2195299952657073
948,90146,3.7916983081499556
949,90147,3.6252715494515146
950,90148,3.9571859461109766
951,90149,3.103566913986518
952,90150,3.8721891295586626
953,90151,3.9275232001427254
954,90152,3.877638914577186
955,90153,3.8376076274495903
956,90154,3.7476201204862334
957,90155,3.7974979427383686
958,90156,3.9705814250502898
959,90157,3.6466499793724725
960,90158,3.208831012134472
961,90159,3.190246629356935
962,90160,3.779213156017105
963,90161,3.7649726234917433
964,90162,3.157500961625542
965,90163,3.2195299952657073
966,90164,3.169105797674189
967,90165,3.113161249580233
968,90166,3.2195299952657073
969,90167,3.2054208298853193
970,90168,3.157500961625542
971,90169,3.9105763410207968
972,90170,3.1642315120148967
973,90171,3.9147320721281798
974,90172,3.8198493804427898
975,90173,3.1279381966570354
976,90174,3.237155798534024
977,90175,3.5722139584691304
978,90176,3.8437749584609073
979,90177,3.448997365801016
980,90178,3.853934400381355
981,90179,3.486500666860065
982,90180,3.874143225946933
983,90181,3.186783354617501
984,90182,3.9089423963120438
985,90183,3.3775943314043775
986,90184,3.170207717764891
987,90185,3.883139036597308
988,90186,3.1121685850527245
989,90187,3.934868372950141
990,90188,3.7365519700599856
991,90189,3.795862434379763
992,90190,3.0309363693980687
993,90191,3.874143225946933
994,90192,3.216720531973833
995,90193,3.4551755335000953
996,90194,3.9228056840891425
997,90195,3.5423935824830384
998,90196,3.8317758944594362
999,90197,3.1916046568141803
1000,90198,3.229500573238188
1001,90199,3.0569148481895416
1002,90200,3.8825308973998993
1003,90201,3.8376076274495903
1004,90202,3.513041371661629
1005,90203,3.5180937023909364
1006,90204,3.9003401755786196
1007,90205,3.9091882834157894
1008,90206,3.828385242724689
1009,90207,3.1929114920683084
1010,90208,3.8306197405285807
1011,90209,3.4745249366110458
1012,90210,3.828385242724689
1013,90211,3.9571859461109766
1014,90212,3.788659797619403
1015,90213,3.8795930109654564
1016,90214,3.828385242724689
1017,90215,3.931933211109491
1018,90216,3.0888998336550535
1019,90217,3.425776765894549
1020,90218,3.8912014709152505
1021,90219,3.865518711851753
1022,90220,3.735777902234747
1023,90221,3.832693220416962
1024,90222,3.8198493804427898
1025,90223,3.9195883404127874
1026,90224,3.729394910765851
1027,90225,3.931933211109491
